timestamp_utc,open,high,low,close,volume
2024-12-29 03:00:00+00:00,95154.5,95162.71,94978.33,95124.01,102.00581
2024-12-29 03:30:00+00:00,95124.02,95221.69,95080.0,95172.4,113.76893
2024-12-29 04:00:00+00:00,95172.41,95283.99,95116.0,95145.82,116.30645
2024-12-29 04:30:00+00:00,95145.82,95180.45,95063.4,95126.39,95.52555
2024-12-29 05:00:00+00:00,95126.39,95199.97,95071.21,95168.09,66.1581
2024-12-29 05:30:00+00:00,95168.1,95168.1,95071.21,95118.89,69.75091
2024-12-29 06:00:00+00:00,95118.89,95165.18,94971.44,95165.17,124.62429
2024-12-29 06:30:00+00:00,95165.18,95212.0,95100.0,95181.7,146.35247
2024-12-29 07:00:00+00:00,95181.7,95271.56,95098.98,95118.87,149.39642
2024-12-29 07:30:00+00:00,95118.88,95272.05,95076.68,95272.04,107.81667
2024-12-29 08:00:00+00:00,95272.05,95315.5,95103.09,95131.66,107.64562
2024-12-29 08:30:00+00:00,95131.65,95156.86,95078.5,95123.33,76.94059
2024-12-29 09:00:00+00:00,95123.33,95183.45,95048.3,95183.45,76.29451
2024-12-29 09:30:00+00:00,95183.44,95211.41,95099.27,95190.49,98.78961
2024-12-29 10:00:00+00:00,95190.5,95275.77,95110.0,95110.0,124.68113
2024-12-29 10:30:00+00:00,95110.01,95278.85,95102.76,95167.83,159.39293
2024-12-29 11:00:00+00:00,95167.83,95179.99,95066.23,95129.88,71.50559
2024-12-29 11:30:00+00:00,95129.87,95183.61,95010.0,95032.57,73.2529
2024-12-29 12:00:00+00:00,95032.58,95130.24,95000.0,95000.0,105.59798
2024-12-29 12:30:00+00:00,95000.01,95012.86,94900.82,94907.89,158.4571
2024-12-29 13:00:00+00:00,94907.88,95015.18,94842.7,94876.5,265.49622
2024-12-29 13:30:00+00:00,94876.51,94966.31,94800.0,94928.2,218.56821
2024-12-29 14:00:00+00:00,94928.2,95231.58,94520.23,94657.26,641.93875
2024-12-29 14:30:00+00:00,94657.26,94820.0,94010.0,94623.67,932.5671
2024-12-29 15:00:00+00:00,94623.68,94692.36,94404.9,94650.31,294.9863
2024-12-29 15:30:00+00:00,94650.32,94794.79,94511.11,94511.12,263.60254
