timestamp_utc,open,high,low,close,volume
2024-11-01 04:00:00+00:00,69369.99,69699.14,69080.0,69273.7,3840.13342
2024-11-01 08:00:00+00:00,69273.7,70228.0,69237.26,70002.01,4258.62726
2024-11-01 12:00:00+00:00,70002.01,71632.95,69044.0,69387.77,12583.25292
2024-11-01 16:00:00+00:00,69387.78,70515.16,68820.14,69268.0,8722.26319
2024-11-01 20:00:00+00:00,69268.0,69627.0,68854.5,69496.01,2161.50821
2024-11-02 00:00:00+00:00,69496.0,69914.37,69479.91,69599.99,1888.97948
2024-11-02 04:00:00+00:00,69599.99,69823.94,69446.0,69813.91,1298.14761
2024-11-02 08:00:00+00:00,69813.91,69838.62,69417.88,69608.0,1279.6003
2024-11-02 12:00:00+00:00,69608.0,69711.59,69000.14,69393.17,3365.13104
2024-11-02 16:00:00+00:00,69393.18,69616.0,69215.0,69510.0,1553.51785
2024-11-02 20:00:00+00:00,69510.0,69571.99,69149.0,69374.74,1136.29615
2024-11-03 00:00:00+00:00,69374.74,69391.0,67864.16,68379.89,5846.4092
2024-11-03 04:00:00+00:00,68379.9,68771.58,68303.99,68397.42,1961.6419
2024-11-03 08:00:00+00:00,68397.42,68603.58,68200.01,68358.86,2460.80349
2024-11-03 12:00:00+00:00,68358.86,68560.0,67478.73,68090.9,6042.77974
2024-11-03 16:00:00+00:00,68090.91,68693.81,67667.21,68679.0,4811.23179
2024-11-03 20:00:00+00:00,68679.0,69358.0,68492.82,68775.99,3872.83631
2024-11-04 00:00:00+00:00,68775.99,69500.0,68240.61,69047.86,3531.81884
2024-11-04 04:00:00+00:00,69047.86,69401.55,68618.0,68618.0,2753.25815
2024-11-04 08:00:00+00:00,68618.0,69036.0,68470.0,68792.71,3061.68173
2024-11-04 12:00:00+00:00,68792.72,69264.52,68202.99,68646.01,6502.898
2024-11-04 16:00:00+00:00,68646.01,68814.32,67251.5,67856.0,7022.60435
2024-11-04 20:00:00+00:00,67856.01,68106.07,66835.0,67850.01,6928.1308
2024-11-05 00:00:00+00:00,67850.01,68255.0,67476.63,68243.0,3631.30352
2024-11-05 04:00:00+00:00,68243.01,68976.0,68218.51,68893.99,3527.68448
2024-11-05 08:00:00+00:00,68894.0,69100.0,68615.11,68810.03,3105.13722
2024-11-05 12:00:00+00:00,68810.03,70325.06,68666.0,69639.99,9273.82987
2024-11-05 16:00:00+00:00,69640.0,70577.91,68732.77,68995.99,8251.89006
2024-11-05 20:00:00+00:00,68995.99,69898.02,68786.91,69372.01,5565.22373
2024-11-06 00:00:00+00:00,69372.01,75000.0,69298.0,74348.53,29431.196937
2024-11-06 04:00:00+00:00,74348.53,75407.1,72727.0,73370.89,26064.898021
2024-11-06 08:00:00+00:00,73370.89,74475.47,72656.31,74272.01,13990.39249
2024-11-06 12:00:00+00:00,74272.0,74757.58,73488.0,74298.0,13980.04537
2024-11-06 16:00:00+00:00,74297.99,75850.0,74150.0,75823.55,11500.391072
2024-11-06 20:00:00+00:00,75823.55,76400.0,75507.1,75571.99,9160.070897
2024-11-07 00:00:00+00:00,75571.99,76022.79,75003.83,75048.01,7170.25219
2024-11-07 04:00:00+00:00,75048.01,75048.01,74416.0,74757.58,5435.11503
2024-11-07 08:00:00+00:00,74757.58,75150.11,74649.54,74746.0,3766.42463
2024-11-07 12:00:00+00:00,74745.99,76059.69,74512.19,76059.69,7599.95
2024-11-07 16:00:00+00:00,76059.68,76718.99,75555.17,76530.39,13850.283425
2024-11-07 20:00:00+00:00,76530.4,76849.99,75494.0,75857.89,7047.39707
2024-11-08 00:00:00+00:00,75857.89,76358.0,75555.0,75890.79,4416.57747
2024-11-08 04:00:00+00:00,75890.79,76220.0,75686.0,76148.49,5001.36124
2024-11-08 08:00:00+00:00,76148.49,76320.0,75760.0,75934.46,3321.2486
2024-11-08 12:00:00+00:00,75934.47,76584.6,75630.76,76427.72,9261.36209
