timestamp_utc,open,high,low,close,volume
2024-12-01 04:00:00+00:00,96336.76,96515.52,96195.99,96472.97,1284.90142
2024-12-01 08:00:00+00:00,96472.97,97179.04,96424.99,97108.89,2803.36709
2024-12-01 12:00:00+00:00,97108.89,97388.78,96660.88,97028.02,3260.08114
2024-12-01 16:00:00+00:00,97028.02,97523.41,96958.48,97178.73,2968.12339
2024-12-01 20:00:00+00:00,97178.73,97836.0,96800.01,97185.18,3000.09657
2024-12-02 00:00:00+00:00,97185.17,98130.0,96350.0,96483.75,5392.949
2024-12-02 04:00:00+00:00,96483.75,96924.0,95749.97,95999.99,5378.4519
2024-12-02 08:00:00+00:00,95999.99,96112.0,94820.41,95128.68,6299.85507
2024-12-02 12:00:00+00:00,95128.67,97214.77,94766.0,97048.0,8297.68046
2024-12-02 16:00:00+00:00,97048.01,97356.69,94395.0,95816.0,8796.99302
2024-12-02 20:00:00+00:00,95816.01,96327.87,95112.01,95840.62,3792.74036
2024-12-03 00:00:00+00:00,95840.61,96305.52,95400.0,96079.36,3671.38924
2024-12-03 04:00:00+00:00,96079.36,96238.1,95277.35,95550.0,3510.45774
2024-12-03 08:00:00+00:00,95550.0,95662.94,94595.38,94988.01,4056.48891
2024-12-03 12:00:00+00:00,94988.0,96250.0,93578.17,95682.54,13543.07849
2024-12-03 16:00:00+00:00,95682.54,96169.99,94860.0,95428.6,5936.97324
2024-12-03 20:00:00+00:00,95428.61,96140.01,95272.5,95849.69,5108.93521
2024-12-04 00:00:00+00:00,95849.69,96614.16,95224.17,95770.32,4788.30848
2024-12-04 04:00:00+00:00,95770.32,96714.41,95717.54,96588.81,3607.43743
2024-12-04 08:00:00+00:00,96588.81,96950.0,96172.0,96190.41,3780.1103
2024-12-04 12:00:00+00:00,96190.41,96560.0,95352.41,95742.81,7959.19099
2024-12-04 16:00:00+00:00,95742.8,97232.01,94587.83,97209.64,9467.01122
2024-12-04 20:00:00+00:00,97209.64,99000.0,97128.52,98587.32,14248.47886
2024-12-05 00:00:00+00:00,98587.32,104088.0,97888.89,102964.0,29911.489432
2024-12-05 04:00:00+00:00,102964.0,103544.71,101324.16,102236.1,14930.57327
2024-12-05 08:00:00+00:00,102236.1,103159.76,102236.1,102566.91,9004.86605
2024-12-05 12:00:00+00:00,102566.91,103550.0,100925.97,101292.01,15250.81785
2024-12-05 16:00:00+00:00,101292.0,101999.0,98599.36,99028.0,14788.63995
2024-12-05 20:00:00+00:00,99028.01,99479.72,90500.0,96945.63,26035.34311
2024-12-06 00:00:00+00:00,96945.63,98828.7,95981.72,97735.29,10502.77687
2024-12-06 04:00:00+00:00,97735.29,98288.0,97370.19,98138.54,4600.17485
2024-12-06 08:00:00+00:00,98138.53,98705.23,97622.86,98069.62,5508.51297
2024-12-06 12:00:00+00:00,98069.61,99483.81,97512.26,99309.99,9368.1804
2024-12-06 16:00:00+00:00,99310.0,101799.0,98762.6,101439.99,9652.35617
2024-12-06 20:00:00+00:00,101439.99,101898.99,99053.03,99740.84,5417.53184
2024-12-07 00:00:00+00:00,99740.84,100428.0,99285.71,99299.63,2803.39835
2024-12-07 04:00:00+00:00,99299.64,99666.31,98844.0,99405.2,3254.00298
2024-12-07 08:00:00+00:00,99405.2,99821.83,99260.0,99620.0,2290.29479
2024-12-07 12:00:00+00:00,99620.0,99800.0,99036.01,99756.01,2409.08289
2024-12-07 16:00:00+00:00,99756.0,100263.64,99460.37,100077.45,2257.58478
2024-12-07 20:00:00+00:00,100077.45,100439.18,99595.11,99831.99,1917.58211
